,runnerId,age,gender,countryCode,racesCount,Usa citizen
47030,41792658,66,M,USA,1,1
47031,41755335,66,M,USA,10,1
47032,41787297,42,W,IDN,1,0
47033,41763075,32,M,USA,34,1
47034,41771341,52,W,USA,32,1
47035,41802110,55,W,NOR,1,0
47036,41750752,55,M,USA,66,1
47037,41798653,47,W,ZAF,1,0
47038,41783482,28,M,USA,24,1
47039,41762438,57,M,USA,3,1
47040,41757329,43,W,USA,31,1
47041,41789092,25,W,USA,1,1
47042,41758268,45,W,USA,23,1
47043,41791923,32,M,USA,1,1
47044,41764784,55,W,USA,1,1
47045,41778107,36,M,USA,11,1
47046,41803902,41,W,ESP,1,0
47047,41778945,31,W,USA,7,1
47048,41762189,36,M,USA,4,1
47049,41801835,37,M,CHE,1,0
47050,41803760,46,M,ESP,1,0
47051,41757578,36,W,USA,2,1
47052,41794071,46,W,USA,1,1
47053,41805122,40,W,USA,1,1
47054,41751522,37,W,USA,12,1
47055,41757317,35,W,USA,22,1
47056,41759750,58,W,MYS,1,0
47057,41762544,26,W,USA,5,1
47058,41797491,52,M,DEU,1,0
47059,41775543,35,W,USA,14,1
47060,41798792,62,M,AUS,1,0
47061,41752505,56,W,USA,18,1
47062,41750632,51,W,USA,141,1
47063,41759517,58,M,USA,1,1
47064,41751738,52,W,USA,162,1
47065,41794504,22,W,USA,1,1
47066,41762865,36,M,USA,32,1
47067,41753713,46,W,USA,6,1
47068,41753959,45,W,USA,27,1
47069,41778325,33,W,USA,3,1
47070,41803176,24,W,USA,1,1
47071,41782147,58,W,USA,2,1
47072,41768583,32,W,USA,1,1
47073,41770290,40,W,USA,19,1
47074,41781086,37,W,USA,1,1
47075,41779725,61,W,GBR,1,0
47076,41772863,46,M,USA,45,1
47077,41759950,36,M,USA,22,1
47078,41770498,36,M,USA,2,1
47079,41752904,66,W,USA,4,1
47080,41776733,38,W,USA,22,1
47081,41803683,42,M,GBR,1,0
47082,41779967,38,M,GBR,1,0
47083,41788769,40,W,USA,1,1
47084,41758759,70,M,USA,40,1
47085,41771571,27,W,USA,1,1
47086,41768416,41,W,USA,1,1
47087,41766970,50,W,USA,7,1
47088,41785992,36,M,VEN,2,0
47089,41784550,35,W,USA,1,1
47090,41761107,29,W,USA,3,1
47091,41758272,31,W,USA,6,1
47092,41766831,46,W,USA,1,1
47093,41757457,49,W,USA,3,1
47094,41752319,62,M,USA,121,1
47095,41763317,55,W,USA,4,1
47096,41793458,42,W,CAN,1,0
47097,41754784,45,M,ITA,11,0
47098,41773864,35,M,USA,14,1
47099,41771869,31,M,USA,5,1
47100,41762758,61,M,USA,46,1
47101,41755664,60,W,USA,61,1
47102,41787539,31,M,MEX,1,0
47103,41776166,40,W,USA,13,1
47104,41786590,58,W,USA,1,1
47105,41757474,57,W,USA,29,1
47106,41751423,63,M,USA,167,1
47107,41794619,30,M,MEX,1,0
47108,41763154,45,W,ITA,3,0
47109,41774001,36,W,USA,2,1
47110,41763122,59,M,USA,21,1
47111,41767195,28,W,USA,1,1
47112,41798627,28,W,ARG,1,0
47113,41782015,39,M,USA,10,1
47114,41775468,33,M,USA,10,1
47115,41780346,50,M,USA,20,1
47116,41799001,54,W,ARG,1,0
47117,41787886,24,W,USA,1,1
47118,41787303,36,M,IND,1,0
47119,41785059,26,M,USA,1,1
47120,41792699,38,W,USA,1,1
47121,41795952,40,M,BEL,1,0
47122,41802987,26,M,USA,1,1
47123,41799913,57,W,AUT,1,0
47124,41762807,51,W,USA,35,1
47125,41796462,38,M,BEL,2,0
47126,41783002,46,M,USA,3,1
47127,41775250,51,M,USA,23,1
47128,41786139,33,W,USA,2,1
47129,41777024,36,W,USA,15,1
47130,41791763,25,M,USA,1,1
47131,41770475,36,W,USA,48,1
47132,41775009,37,M,USA,33,1
47133,41783884,42,M,CAN,1,0
47134,41758755,41,M,USA,52,1
47135,41789841,40,W,USA,1,1
47136,41758026,45,W,AUS,2,0
47137,41760025,39,W,USA,1,1
47138,41759867,35,W,USA,5,1
47139,41778846,28,W,USA,10,1
47140,41797814,35,M,GBR,1,0
47141,41787717,30,W,USA,1,1
47142,41755022,58,M,USA,25,1
47143,41755720,38,W,USA,1,1
47144,41761063,42,W,USA,33,1
47145,41794991,49,W,USA,1,1
47146,41796936,30,M,USA,2,1
47147,41773004,25,W,USA,9,1
47148,41778178,29,M,USA,11,1
47149,41796966,32,W,USA,1,1
47150,41757706,47,W,USA,55,1
47151,41770541,29,W,USA,6,1
47152,41762071,30,W,USA,5,1
47153,41776692,39,M,USA,28,1
47154,41761631,30,W,AUS,10,0
47155,41787101,33,M,USA,1,1
47156,41801743,32,M,POL,1,0
47157,41778884,29,W,USA,3,1
47158,41756358,50,W,USA,42,1
47159,41798746,37,W,USA,1,1
47160,41765228,32,M,USA,1,1
47161,41778052,32,W,USA,19,1
47162,41755995,69,W,USA,99,1
47163,41765636,53,W,USA,143,1
47164,41778051,31,M,USA,20,1
47165,41781078,47,W,CHI,2,0
47166,41792522,28,W,USA,1,1
47167,41771338,55,M,USA,14,1
47168,41790811,56,M,USA,1,1
47169,41768255,39,W,USA,1,1
47170,41755397,58,M,GBR,1,0
47171,41801792,27,W,USA,1,1
47172,41796309,52,M,ITA,1,0
47173,41752522,45,M,USA,158,1
47174,41757643,42,W,USA,42,1
47175,41788914,37,W,USA,1,1
47176,41760150,31,M,USA,32,1
47177,41787336,49,W,USA,1,1
47178,41777519,31,W,USA,11,1
47179,41762070,66,M,USA,61,1
47180,41759491,53,W,USA,1,1
47181,41781541,75,W,USA,2,1
47182,41760044,36,W,USA,1,1
47183,41758174,50,W,USA,75,1
47184,41800155,31,M,AUS,1,0
47185,41802870,26,M,FRA,1,0
47186,41775205,34,W,USA,19,1
47187,41801599,56,M,FRA,1,0
47188,41757044,37,W,USA,13,1
47189,41801559,56,M,ITA,1,0
47190,41804853,58,W,USA,1,1
47191,41769238,49,W,NLD,1,0
47192,41775033,32,W,USA,11,1
47193,41765303,58,W,USA,1,1
47194,41787596,40,M,USA,1,1
47195,41792323,24,M,USA,1,1
47196,41754633,35,W,USA,2,1
47197,41759338,41,W,USA,4,1
47198,41793656,41,W,USA,1,1
47199,41753964,61,W,USA,6,1
47200,41780025,27,M,USA,2,1
47201,41750783,53,M,USA,82,1
47202,41762717,27,W,USA,1,1
47203,41785616,27,W,USA,2,1
47204,41753106,42,M,USA,12,1
47205,41799882,34,M,USA,1,1
47206,41785323,44,W,USA,1,1
47207,41804840,36,W,USA,1,1
47208,41776116,41,W,USA,34,1
47209,41792740,46,M,URY,1,0
47210,41767206,45,W,USA,2,1
47211,41773793,42,W,USA,2,1
47212,41797887,53,M,GBR,1,0
47213,41754733,42,W,USA,73,1
47214,41774517,43,W,USA,16,1
47215,41796147,33,M,USA,1,1
47216,41799942,57,W,DEU,1,0
47217,41768369,26,W,USA,17,1
47218,41792594,22,W,USA,1,1
47219,41765387,30,W,USA,36,1
47220,41789235,35,W,HKG,1,0
47221,41758680,35,M,USA,13,1
47222,41753841,55,W,USA,76,1
47223,41759422,31,W,USA,21,1
47224,41803183,19,W,CHE,1,0
47225,41756481,30,W,USA,22,1
47226,41801111,42,M,ITA,1,0
47227,41788174,30,M,USA,1,1
47228,41778575,28,M,USA,20,1
47229,41765347,44,W,GBR,3,0
47230,41753575,52,M,CHE,4,0
47231,41755690,47,W,USA,25,1
47232,41757975,36,M,USA,3,1
47233,41794835,50,W,NLD,1,0
47234,41802788,54,M,CHE,1,0
47235,41755278,62,M,USA,4,1
47236,41790728,26,M,USA,1,1
47237,41765346,45,M,GBR,6,0
47238,41773689,30,W,USA,22,1
47239,41753140,35,W,USA,16,1
47240,41766648,34,W,USA,21,1
47241,41804237,70,M,JPN,1,0
47242,41769315,54,W,IRL,1,0
47243,41779580,32,M,USA,5,1
47244,41763833,34,M,USA,44,1
47245,41787936,42,W,USA,1,1
47246,41765445,66,M,USA,49,1
47247,41795127,49,W,USA,1,1
47248,41755623,38,M,USA,9,1
47249,41765740,62,W,DEU,4,0
47250,41794526,37,W,USA,1,1
47251,41780912,30,W,USA,1,1
47252,41758001,63,M,USA,45,1
47253,41767948,36,W,USA,16,1
47254,41753888,60,W,USA,1,1
47255,41790653,48,W,USA,1,1
47256,41780762,44,M,USA,1,1
47257,41796861,29,M,USA,1,1
47258,41804278,23,W,USA,1,1
47259,41793146,26,W,USA,1,1
47260,41773421,33,M,USA,1,1
47261,41775528,33,M,USA,22,1
47262,41774051,53,M,NZL,5,0
47263,41781745,42,M,USA,15,1
47264,41774904,58,W,USA,3,1
47265,41780877,44,W,USA,2,1
47266,41765069,31,W,USA,6,1
47267,41750858,58,W,USA,120,1
47268,41772815,50,M,USA,24,1
47269,41790416,32,M,MEX,1,0
47270,41774903,38,W,USA,2,1
47271,41802928,55,W,GBR,1,0
47272,41756368,22,W,USA,26,1
47273,41759103,34,W,USA,15,1
47274,41782522,36,W,USA,19,1
47275,41801970,56,M,GBR,1,0
47276,41759542,42,W,ZMB,32,0
47277,41794713,40,W,USA,1,1
47278,41802699,56,M,CAN,1,0
47279,41759608,63,W,PHL,1,0
47280,41793615,22,W,USA,1,1
47281,41798785,39,W,AUS,1,0
47282,41789018,30,W,USA,1,1
47283,41784088,26,W,USA,2,1
47284,41780752,24,M,USA,1,1
47285,41785008,26,W,USA,1,1
47286,41758504,28,W,USA,2,1
47287,41767203,58,W,GBR,1,0
47288,41758794,45,W,USA,16,1
47289,41781142,24,W,USA,2,1
47290,41800935,37,W,FRA,1,0
47291,41754731,53,M,USA,6,1
47292,41801061,37,M,FRA,1,0
47293,41780077,40,M,USA,3,1
47294,41762022,36,M,USA,1,1
47295,41782927,27,W,USA,18,1
47296,41792718,47,W,USA,1,1
47297,41782514,30,W,USA,15,1
47298,41772350,57,M,DEU,2,0
47299,41754503,50,M,USA,79,1
47300,41754621,50,W,USA,58,1
47301,41793859,28,W,USA,1,1
47302,41804571,25,M,ITA,1,0
47303,41781955,20,W,USA,10,1
47304,41751371,44,M,USA,68,1
47305,41756329,38,W,USA,20,1
47306,41802216,47,W,CHI,1,0
47307,41759343,34,M,USA,64,1
47308,41770216,35,W,USA,11,1
47309,41804600,30,W,GBR,1,0
47310,41803953,58,M,USA,1,1
47311,41751162,55,M,USA,164,1
47312,41782459,29,M,USA,10,1
47313,41789254,31,W,USA,1,1
47314,41783474,33,M,USA,4,1
47315,41763785,39,W,USA,40,1
47316,41766066,32,W,USA,18,1
47317,41773366,30,W,USA,10,1
47318,41783037,65,M,USA,2,1
47319,41760522,59,W,USA,61,1
47320,41787618,31,M,USA,1,1
47321,41795340,42,W,USA,1,1
47322,41794456,23,W,USA,1,1
47323,41803122,31,W,USA,1,1
47324,41775840,29,W,USA,10,1
47325,41761890,39,W,USA,8,1
47326,41786445,40,W,USA,1,1
47327,41780642,44,M,CAN,1,0
47328,41800467,44,W,FRA,1,0
47329,41800463,46,M,FRA,1,0
47330,41774673,49,M,USA,3,1
47331,41771132,56,W,ITA,2,0
47332,41768743,52,W,USA,1,1
47333,41772974,55,W,USA,36,1
47334,41757022,46,W,USA,34,1
47335,41783934,61,M,ITA,2,0
47336,41793801,51,W,USA,1,1
47337,41765976,35,M,USA,17,1
47338,41775562,24,W,USA,1,1
47339,41770144,27,W,USA,12,1
47340,41788985,34,W,USA,1,1
47341,41786146,30,W,USA,1,1
47342,41772777,33,M,USA,4,1
47343,41770421,31,W,USA,10,1
47344,41760775,47,M,USA,7,1
47345,41759283,40,W,USA,3,1
47346,41796229,22,W,USA,1,1
47347,41754700,38,W,USA,5,1
47348,41759428,37,W,USA,47,1
47349,41804057,27,W,GBR,1,0
47350,41765828,33,W,USA,19,1
47351,41799839,50,W,DEU,1,0
47352,41760661,45,M,USA,16,1
47353,41794972,25,W,NLD,1,0
47354,41785485,36,W,USA,1,1
47355,41767862,28,W,USA,15,1
47356,41766485,39,W,USA,57,1
47357,41797794,58,W,GBR,1,0
47358,41757750,53,M,USA,43,1
47359,41796470,44,M,CAN,1,0
47360,41782386,50,M,USA,2,1
47361,41801408,48,W,ITA,1,0
47362,41800485,27,W,USA,1,1
47363,41800914,62,M,ITA,1,0
47364,41802755,64,M,USA,1,1
47365,41756928,51,W,USA,4,1
47366,41773637,34,M,USA,16,1
47367,41784729,42,W,USA,11,1
47368,41756812,45,W,USA,3,1
47369,41759086,43,M,USA,44,1
47370,41759087,42,W,USA,14,1
47371,41804119,61,M,NLD,1,0
47372,41779888,37,W,CAN,2,0
47373,41787612,33,M,USA,1,1
47374,41777632,51,W,USA,13,1
47375,41803106,23,W,USA,1,1
47376,41775196,36,M,USA,28,1
47377,41773152,30,M,USA,10,1
47378,41776953,35,W,USA,12,1
47379,41774478,37,W,USA,3,1
47380,41771187,27,W,USA,1,1
47381,41797205,48,M,ITA,1,0
47382,41767817,34,W,USA,30,1
47383,41750382,67,M,USA,110,1
47384,41788968,48,W,USA,1,1
47385,41778458,55,W,USA,6,1
47386,41776611,25,W,USA,9,1
47387,41798478,46,W,THA,1,0
47388,41764139,46,W,USA,1,1
47389,41750465,66,M,USA,38,1
47390,41786228,39,W,USA,1,1
47391,41802321,60,M,DEU,1,0
47392,41753695,64,W,USA,19,1
47393,41759649,37,W,PHL,2,0
47394,41764873,64,M,USA,1,1
47395,41789682,24,W,USA,1,1
47396,41777503,31,W,USA,18,1
47397,41788706,23,W,USA,1,1
47398,41798901,45,M,THA,1,0
47399,41762703,40,W,USA,21,1
47400,41776306,52,W,USA,11,1
47401,41752876,46,W,USA,39,1
47402,41764143,47,W,USA,4,1
47403,41771033,48,W,ARE,1,0
47404,41777098,27,M,USA,19,1
47405,41771032,50,M,ARE,1,0
47406,41783123,27,M,USA,10,1
47407,41776921,33,W,USA,19,1
47408,41754806,44,M,USA,12,1
47409,41766016,55,W,USA,47,1
47410,41755839,40,W,USA,1,1
47411,41799628,42,M,USA,1,1
47412,41779308,31,M,USA,12,1
47413,41761339,50,M,USA,5,1
47414,41789002,44,M,USA,1,1
47415,41772357,31,M,USA,16,1
47416,41773527,41,X,USA,1,1
47417,41801658,37,W,CHE,1,0
47418,41799967,55,W,ITA,1,0
47419,41794652,55,M,USA,1,1
47420,41750993,55,W,USA,136,1
47421,41777979,54,M,ITA,1,0
47422,41794866,60,W,NLD,1,0
47423,41764748,34,W,USA,1,1
47424,41772325,37,M,USA,32,1
47425,41804877,46,M,USA,1,1
47426,41764100,46,W,CAN,7,0
47427,41793011,40,M,USA,1,1
47428,41790076,38,W,USA,1,1
47429,41770210,45,W,USA,28,1
47430,41794531,29,M,USA,1,1
47431,41765943,50,M,IDN,2,0
47432,41766441,45,W,USA,2,1
47433,41773256,34,M,USA,11,1
47434,41801882,52,M,ITA,2,0
47435,41759121,34,W,USA,27,1
47436,41779664,34,M,USA,2,1
47437,41781647,47,W,USA,2,1
47438,41781522,27,W,USA,1,1
47439,41793833,27,M,USA,1,1
47440,41775469,29,M,USA,15,1
47441,41777087,39,W,USA,11,1
47442,41805544,59,M,IDN,1,0
47443,41780465,57,M,USA,2,1
47444,41766395,44,M,USA,1,1
47445,41770283,42,M,USA,4,1
47446,41802385,27,M,DEU,2,0
47447,41761989,54,M,IND,1,0
47448,41790983,24,W,USA,1,1
47449,41754879,39,W,USA,14,1
47450,41788453,41,M,USA,1,1
47451,41799915,45,W,AUT,1,0
47452,41759063,32,W,USA,13,1
47453,41795949,19,W,USA,1,1
47454,41786387,41,M,USA,1,1
47455,41772538,30,M,USA,20,1
47456,41774423,71,M,USA,1,1
47457,41765978,62,W,USA,5,1
47458,41773843,31,W,USA,12,1
47459,41761070,72,M,USA,108,1
47460,41792302,46,W,USA,1,1
47461,41788442,22,W,USA,1,1
47462,41765786,44,W,ESP,2,0
47463,41794425,24,W,USA,1,1
47464,41799070,36,W,DEU,1,0
47465,41787078,39,M,USA,1,1
47466,41802158,50,M,ESP,1,0
47467,41804560,64,M,THA,1,0
47468,41758524,53,W,USA,6,1
47469,41754829,37,M,USA,92,1
47470,41801476,46,M,NLD,1,0
47471,41758955,47,W,USA,34,1
47472,41777996,37,W,USA,12,1
47473,41789159,40,M,DEU,1,0
47474,41795721,32,W,USA,1,1
47475,41790686,22,W,ITA,1,0
47476,41790675,33,M,ITA,1,0
47477,41799821,54,M,GBR,1,0
47478,41757685,51,M,USA,91,1
47479,41787675,34,M,MEX,1,0
47480,41750772,44,M,USA,151,1
47481,41785717,35,M,USA,2,1
47482,41771654,33,W,USA,36,1
47483,41794857,22,W,USA,1,1
47484,41775818,52,W,USA,44,1
47485,41790026,29,W,USA,1,1
47486,41791195,32,W,ECU,1,0
47487,41800302,45,M,ITA,1,0
47488,41785903,30,W,USA,1,1
47489,41796286,68,M,ITA,1,0
47490,41791300,36,M,THA,1,0
47491,41755147,35,M,USA,67,1
47492,41787047,32,M,GBR,1,0
47493,41776277,39,M,USA,24,1
47494,41760631,48,M,ITA,6,0
47495,41790393,30,W,USA,1,1
47496,41750541,50,W,USA,35,1
47497,41791652,22,M,FRA,1,0
47498,41797272,69,M,ITA,1,0
47499,41787048,30,W,GBR,1,0
47500,41791650,55,M,FRA,1,0
47501,41799834,43,W,DEU,1,0
47502,41788547,60,M,USA,1,1
47503,41761868,54,M,USA,38,1
47504,41791570,26,W,FRA,1,0
47505,41791654,54,W,FRA,1,0
47506,41799482,59,W,DEU,1,0
47507,41770233,29,W,USA,15,1
47508,41800360,62,M,DEU,1,0
47509,41767308,38,M,USA,3,1
47510,41759149,32,W,USA,14,1
47511,41797400,67,M,ITA,1,0
47512,41753967,55,W,FRA,1,0
47513,41801248,54,M,FRA,1,0
47514,41770611,48,W,MNG,1,0
47515,41774024,36,W,USA,1,1
47516,41773834,62,M,NLD,1,0
47517,41795457,25,W,USA,1,1
47518,41751417,58,W,USA,165,1
47519,41788274,50,M,TCA,1,0
47520,41777190,37,M,USA,11,1
47521,41772530,53,M,USA,1,1
47522,41778048,26,W,USA,4,1
47523,41759511,45,M,USA,7,1
47524,41782831,41,W,USA,1,1
47525,41785806,45,W,USA,1,1
47526,41755364,54,W,USA,87,1
47527,41764574,48,M,USA,1,1
47528,41783221,59,M,USA,8,1
47529,41803193,72,M,ARG,1,0
47530,41795061,59,M,NLD,1,0
47531,41751625,43,W,USA,301,1
47532,41761189,59,W,USA,3,1
47533,41779084,31,M,USA,22,1
47534,41762550,62,W,USA,56,1
47535,41783901,47,M,USA,5,1
47536,41760599,48,M,USA,65,1
47537,41781845,56,M,USA,2,1
47538,41805295,32,W,ISR,1,0
47539,41774603,25,W,USA,16,1
47540,41761678,37,W,USA,30,1
47541,41794063,23,W,USA,1,1
47542,41795266,63,M,CHL,1,0
47543,41794927,47,M,USA,1,1
47544,41753097,57,M,USA,12,1
47545,41766136,26,W,USA,11,1
47546,41790460,32,W,USA,1,1
47547,41774271,47,W,USA,26,1
47548,41760130,39,M,USA,41,1
47549,41750717,36,W,USA,84,1
47550,41762915,51,M,USA,18,1
47551,41791737,56,M,FRA,1,0
47552,41804469,57,M,DEU,1,0
47553,41783612,43,M,DEU,2,0
47554,41799195,27,W,NLD,1,0
47555,41783611,54,W,DEU,2,0
47556,41762765,34,M,USA,105,1
47557,41791727,27,W,FRA,1,0
47558,41764668,66,M,CHI,1,0
47559,41798410,57,M,FRA,1,0
47560,41772795,47,W,USA,5,1
47561,41762401,30,W,USA,13,1
47562,41773053,28,W,USA,19,1
47563,41790487,35,W,ARG,1,0
47564,41762120,45,W,USA,1,1
47565,41782604,51,M,ARE,2,0
47566,41764974,58,W,USA,1,1
47567,41760488,60,W,USA,59,1
47568,41760382,36,W,USA,41,1
47569,41769784,68,M,BRA,4,0
47570,41790385,39,M,USA,1,1
47571,41778939,27,M,USA,18,1
47572,41782668,29,W,USA,19,1
47573,41778938,26,W,USA,18,1
47574,41758151,61,M,USA,22,1
47575,41801896,52,M,FRA,1,0
47576,41779644,30,W,USA,1,1
47577,41770053,25,W,USA,16,1
47578,41764481,52,W,IDN,1,0
47579,41803719,36,M,USA,1,1
47580,41788736,49,M,MEX,1,0
47581,41784538,33,W,USA,3,1
47582,41760427,33,W,USA,20,1
47583,41767211,55,M,IRL,1,0
47584,41751048,67,M,USA,82,1
47585,41794114,28,M,USA,1,1
47586,41776289,33,W,USA,2,1
47587,41786239,31,W,USA,1,1
47588,41757482,38,M,USA,18,1
47589,41754113,38,M,USA,2,1
47590,41785217,19,W,USA,1,1
47591,41781855,72,M,USA,2,1
47592,41756478,38,M,USA,29,1
47593,41760712,50,W,USA,37,1
47594,41792951,25,M,USA,1,1
47595,41800575,54,W,NZL,1,0
47596,41796227,27,W,USA,1,1
47597,41756860,37,W,USA,1,1
47598,41791276,47,M,USA,1,1
47599,41760882,37,W,USA,24,1
47600,41789383,34,W,USA,1,1
47601,41790411,37,W,USA,1,1
47602,41752975,41,W,CAN,4,0
47603,41778950,42,W,USA,15,1
47604,41777515,44,W,USA,11,1
47605,41792959,38,M,USA,1,1
47606,41797689,50,W,USA,1,1
47607,41760574,47,W,AUS,3,0
47608,41772296,49,M,USA,21,1
47609,41793560,33,W,USA,1,1
47610,41761324,57,W,USA,34,1
47611,41760582,57,W,AUS,3,0
47612,41779056,35,W,USA,17,1
47613,41794618,28,M,MEX,1,0
47614,41803750,63,W,CHE,1,0
47615,41752122,52,W,USA,33,1
47616,41782349,26,M,USA,15,1
47617,41761173,34,M,USA,22,1
47618,41759013,55,W,USA,59,1
47619,41754418,57,W,USA,104,1
47620,41776263,31,M,USA,11,1
47621,41771468,32,M,USA,3,1
47622,41799487,38,W,AUS,1,0
47623,41789810,43,M,PAK,1,0
47624,41775823,27,W,USA,10,1
47625,41799642,58,M,AUS,1,0
47626,41771889,28,W,USA,10,1
47627,41750511,54,M,USA,82,1
47628,41754727,61,M,USA,1,1
47629,41767373,38,W,USA,7,1
47630,41782759,32,M,USA,8,1
47631,41778772,30,W,USA,12,1
47632,41785303,41,W,USA,2,1
47633,41782380,25,W,USA,2,1
47634,41794580,56,W,USA,1,1
47635,41785646,50,M,ITA,1,0
47636,41795027,22,W,USA,1,1
47637,41769877,36,W,USA,57,1
47638,41770311,37,M,USA,49,1
47639,41770203,31,W,USA,21,1
47640,41765138,31,W,USA,3,1
47641,41786631,27,W,CAN,1,0
47642,41778530,40,M,USA,2,1
47643,41801716,23,W,USA,1,1
47644,41782390,40,M,USA,18,1
47645,41781264,24,M,USA,1,1
47646,41778118,55,M,USA,11,1
47647,41797861,29,M,USA,2,1
47648,41761650,48,W,USA,1,1
47649,41800292,47,W,USA,1,1
47650,41755906,40,W,USA,28,1
47651,41794150,36,M,USA,1,1
47652,41768641,50,W,HKG,23,0
47653,41765699,50,W,USA,4,1
47654,41799607,33,W,DEU,2,0
47655,41751933,28,W,USA,118,1
47656,41781985,27,W,USA,16,1
47657,41775721,39,W,USA,15,1
47658,41760897,33,W,USA,59,1
47659,41796982,46,M,CAN,1,0
47660,41796981,39,W,CAN,1,0
47661,41778363,51,W,USA,10,1
47662,41804454,47,M,CHL,1,0
47663,41784057,27,W,USA,3,1
47664,41768446,62,W,USA,1,1
47665,41799357,62,M,GBR,2,0
47666,41799680,60,W,GBR,2,0
47667,41777427,25,W,USA,17,1
47668,41777329,39,M,USA,19,1
47669,41772967,31,W,USA,12,1
47670,41765080,31,W,USA,23,1
47671,41785159,24,W,USA,2,1
47672,41766901,44,M,SGP,1,0
47673,41751464,61,M,USA,22,1
47674,41786174,68,M,USA,1,1
47675,41786923,51,M,DEU,2,0
47676,41756124,47,W,USA,69,1
47677,41793512,49,W,USA,2,1
47678,41781128,52,W,USA,1,1
47679,41762521,27,W,USA,14,1
47680,41762742,45,M,USA,29,1
47681,41780558,23,W,USA,1,1
47682,41761469,47,W,USA,33,1
47683,41762069,59,M,USA,8,1
47684,41793215,24,M,USA,1,1
47685,41754812,58,M,USA,31,1
47686,41782270,35,W,USA,21,1
47687,41800082,63,W,CAN,1,0
47688,41767985,39,W,USA,2,1
47689,41788349,37,W,USA,1,1
47690,41750787,48,M,USA,73,1
47691,41760890,40,W,USA,28,1
47692,41754629,40,M,USA,145,1
47693,41769782,50,W,USA,1,1
47694,41803340,41,W,GBR,1,0
47695,41767700,48,W,USA,32,1
47696,41771803,23,W,USA,3,1
47697,41792585,48,W,USA,1,1
47698,41794654,58,W,USA,1,1
47699,41767703,49,W,AUS,1,0
47700,41798373,34,M,USA,1,1
47701,41766179,39,M,USA,43,1
47702,41772248,27,W,USA,16,1
47703,41801100,23,W,NLD,1,0
47704,41785388,24,W,AUS,1,0
47705,41804632,31,M,DEU,1,0
47706,41781338,30,M,USA,1,1
47707,41765607,53,M,JPN,2,0
47708,41759034,38,M,USA,1,1
47709,41774112,28,W,USA,12,1
47710,41805663,21,W,USA,1,1
47711,41757305,34,W,USA,13,1
47712,41751545,29,W,USA,89,1
47713,41776007,35,W,USA,12,1
47714,41755726,41,M,USA,8,1
47715,41767702,33,W,USA,13,1
47716,41765779,40,W,USA,42,1
47717,41801878,35,M,USA,1,1
47718,41750809,71,M,USA,169,1
47719,41784341,26,W,USA,1,1
47720,41759298,50,W,USA,34,1
47721,41760589,39,W,USA,2,1
47722,41793981,61,M,USA,1,1
47723,41771872,31,W,USA,9,1
47724,41754539,55,M,USA,110,1
47725,41795907,35,W,USA,1,1
47726,41753051,43,W,USA,2,1
47727,41778262,25,W,USA,10,1
47728,41763846,34,W,USA,12,1
47729,41775211,57,M,CHE,5,0
47730,41778372,35,W,USA,21,1
47731,41761461,39,W,USA,1,1
47732,41770274,58,W,USA,6,1
47733,41794110,46,W,USA,1,1
47734,41788663,42,W,IDN,1,0
47735,41751334,61,M,USA,44,1
47736,41788605,42,W,USA,1,1
47737,41795100,38,M,USA,1,1
47738,41804748,35,W,USA,1,1
47739,41798714,69,M,USA,1,1
47740,41803560,30,W,USA,1,1
47741,41758894,48,W,USA,73,1
47742,41760491,50,W,NLD,4,0
47743,41796071,27,M,USA,1,1
47744,41793915,55,M,USA,1,1
47745,41755815,37,M,GBR,6,0
47746,41786149,55,M,USA,1,1
47747,41794269,26,W,USA,1,1
47748,41790356,52,W,SWE,1,0
47749,41782340,60,M,USA,11,1
47750,41765784,41,M,USA,38,1
47751,41773774,55,M,ITA,2,0
47752,41790717,44,M,USA,1,1
47753,41784327,44,W,HKG,1,0
47754,41782315,23,W,USA,9,1
47755,41797099,50,W,ITA,2,0
47756,41801909,44,W,FRA,1,0
47757,41797052,42,M,ITA,1,0
47758,41779528,51,W,USA,2,1
47759,41803154,28,M,BEL,1,0
47760,41803155,26,W,BEL,1,0
47761,41751218,58,M,USA,130,1
47762,41778657,29,M,USA,1,1
47763,41766558,44,W,AUS,3,0
47764,41787695,29,W,USA,1,1
47765,41796313,63,W,ITA,1,0
47766,41782244,30,M,USA,10,1
47767,41759238,33,W,USA,13,1
47768,41774302,34,W,USA,3,1
47769,41767776,29,W,USA,30,1
47770,41759940,39,W,USA,33,1
47771,41779719,51,W,CAN,2,0
47772,41757464,45,M,USA,39,1
47773,41783400,34,M,USA,2,1
47774,41774934,44,W,USA,19,1
47775,41766910,54,W,CAN,2,0
47776,41787739,30,M,USA,1,1
47777,41798707,52,M,MEX,1,0
47778,41783401,35,W,USA,2,1
47779,41759415,57,W,USA,3,1
47780,41800950,31,W,ITA,1,0
47781,41756913,40,M,USA,1,1
47782,41750216,63,M,USA,88,1
47783,41754435,33,W,USA,10,1
47784,41774705,34,M,USA,12,1
47785,41786596,73,M,FRA,2,0
47786,41771484,33,W,USA,12,1
47787,41769184,44,M,USA,38,1
47788,41800952,26,W,ITA,1,0
47789,41770432,39,M,USA,2,1
47790,41770804,37,W,USA,20,1
47791,41754580,43,W,USA,1,1
47792,41803196,48,M,MEX,1,0
47793,41760781,63,W,USA,15,1
47794,41797826,60,M,CHN,1,0
